category,query_id,avg_runtime_ms,avg_runtime_after,speedup,improvement_ms,improvement_pct,improved
two_table_joins,Q153,67.3277,65.1493,1.0334370438362346,2.1783999999999963,3.235518219098523,0
two_table_joins,Q154,99.0531,103.4198,0.9577769440668035,-4.3666999999999945,-4.408443551993824,0
two_table_joins,Q155,502.9534,754.0155,0.6670332373803987,-251.0621,-49.91756691574209,0
two_table_joins,Q156,80.4726,79.6594,1.010208462529218,0.8131999999999948,1.0105302922982418,0
two_table_joins,Q157,223.729,212.8019,1.0513486956648415,10.927100000000024,4.884078505692164,1
two_table_joins,Q158,151.6781,150.5458,1.007521299166101,1.1322999999999865,0.746515152813746,0
two_table_joins,Q159,241.464,248.2775,0.9725569171592271,-6.813500000000005,-2.821745684656928,0
two_table_joins,Q160,296.1674,293.2308,1.0100146369344558,2.9365999999999985,0.9915338420096198,0
two_table_joins,Q161,32.1228,35.0061,0.9176343551552443,-2.8833000000000055,-8.97586760805411,0
two_table_joins,Q162,37.2139,37.986,0.979674090454378,-0.7720999999999947,-2.0747623871725205,0
two_table_joins,Q163,74.9026,70.9073,1.0563453974414483,3.9953000000000003,5.333993746545514,1
two_table_joins,Q164,26.4533,31.1281,0.8498205801189279,-4.674800000000001,-17.671897268015716,0
two_table_joins,Q165,114.0565,116.0776,0.9825883719167178,-2.021100000000004,-1.7720165005940074,0
two_table_joins,Q166,383.6931,361.6097,1.0610697113490044,22.08340000000004,5.755485308440531,1
