category,query_id,query_number,avg_runtime_ms,min_runtime_ms,max_runtime_ms,runs,status,error,sql_preview
three_table_joins,Q047,358,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_TYPE, COUNT(l.L_LINENUMBER) AS line_count, AVG(ps.PS_SUPPLYCOST) AS avg_supply_cost FROM   LINEITEM l JOIN   "
three_table_joins,Q048,359,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_BRAND, AVG(l.L_EXTENDEDPRICE - ps.PS_SUPPLYCOST) AS avg_margin FROM   LINEITEM l JOIN   PART     p  ON l.L_PA"
three_table_joins,Q049,360,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l.L_ORDERKEY, p.P_NAME, l.L_EXTENDEDPRICE - ps.PS_SUPPLYCOST AS margin FROM   LINEITEM l JOIN   PART     p  ON l."
three_table_joins,Q050,361,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT p.P_TYPE, p.P_BRAND FROM   LINEITEM l JOIN   PART     p  ON l.L_PARTKEY  = p.P_PARTKEY JOIN   PARTSUPP p"
three_table_joins,Q051,362,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l.L_ORDERKEY, p.P_NAME, s.S_NAME, ps.PS_SUPPLYCOST FROM   LINEITEM l JOIN   PART     p  ON l.L_PARTKEY  = p.P_PAR"
three_table_joins,Q052,363,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l.L_ORDERKEY, p.P_NAME, s.S_NAME FROM   LINEITEM l JOIN   PART     p  ON l.L_PARTKEY  = p.P_PARTKEY JOIN   SUPPLI"
three_table_joins,Q053,364,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_NAME, p.P_TYPE, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   LINEITEM l JOIN   PART     p  O"
three_table_joins,Q054,365,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, SUM(l.L_EXTENDEDPRICE - ps.PS_SUPPLYCOST) AS total_margin FROM   LINEITEM l JOIN   PART   "
three_table_joins,Q055,366,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l.L_ORDERKEY, p.P_NAME, s.S_NAME, l.L_QUANTITY FROM   LINEITEM l JOIN   PART     p  ON l.L_PARTKEY  = p.P_PARTKEY"
three_table_joins,Q056,367,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_BRAND, s.S_NATIONKEY, AVG(ps.PS_SUPPLYCOST) AS avg_cost FROM   LINEITEM l JOIN   PART     p  ON l.L_PARTKEY  "
three_table_joins,Q057,368,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, AVG(l.L_EXTENDEDPRICE - ps.PS_SUPPLYCOST) AS avg_margin FROM   LINEITEM l JOIN   PART     "
three_table_joins,Q058,369,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_NAME, s.S_NAME, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   LINEITEM l JOIN   PART     p  O"
three_table_joins,Q059,370,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT p.P_BRAND, s.S_NATIONKEY FROM   LINEITEM l JOIN   PART     p  ON l.L_PARTKEY  = p.P_PARTKEY JOIN   SUPPL"
three_table_joins,Q060,371,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_BRAND, s.S_NATIONKEY, COUNT(DISTINCT l.L_ORDERKEY) AS order_count FROM   LINEITEM l JOIN   PART     p  ON l.L"
three_table_joins,Q061,372,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, l.L_QUANTITY FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUSTKEY JOIN   LIN"
three_table_joins,Q062,373,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, l.L_QUANTITY FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUSTKEY JOIN   LIN"
three_table_joins,Q063,374,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, l.L_DISCOUNT FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUSTKEY JOIN   LIN"
three_table_joins,Q064,375,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS total_spend FROM   ORDERS   o JOIN   CUSTOM"
three_table_joins,Q065,376,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS total_spend FROM   ORDERS   o JOIN   CUSTOM"
three_table_joins,Q066,377,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_NATIONKEY, AVG(l.L_QUANTITY)    AS avg_quantity FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUS"
three_table_joins,Q067,378,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, COUNT(l.L_LINENUMBER) AS total_lines FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  ="
three_table_joins,Q068,379,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_NATIONKEY, YEAR(o.O_ORDERDATE)  AS order_year, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   "
three_table_joins,Q069,380,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, l.L_DISCOUNT, l.L_EXTENDEDPRICE FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C"
three_table_joins,Q070,381,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT c.C_NATIONKEY FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUSTKEY JOIN   LINEITEM l ON o.O
three_table_joins,Q071,382,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation, r.R_NAME        AS region FROM   SUPPLIER s JOIN   NATION   n O"
three_table_joins,Q072,383,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation FROM   SUPPLIER s JOIN   NATION   n ON s.S_NATIONKEY = n.N_NATIO"
three_table_joins,Q073,384,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, s.S_ACCTBAL FROM   SUPPLIER s JOIN   NATION   n ON s.S_NATIONKEY = n.N_NATIONKEY JOIN   RE"
three_table_joins,Q074,385,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, COUNT(s.S_SUPPKEY) AS supplier_count FROM   SUPPLIER s JOIN   NATION   n ON s.S_NATION"
three_table_joins,Q075,386,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, AVG(s.S_ACCTBAL) AS avg_balance, COUNT(s.S_SUPPKEY) AS supplier_count FROM   SUPPLIER "
three_table_joins,Q076,387,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, MAX(s.S_ACCTBAL) AS max_balance FROM   SUPPLIER s JOIN   NATION   n ON s.S_NATIONKEY ="
three_table_joins,Q077,388,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_NAME, n.N_NAME        AS nation, r.R_NAME        AS region, s.S_ACCTBAL FROM   SUPPLIER s JOIN   NATION   n O"
three_table_joins,Q078,389,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, COUNT(s.S_SUPPKEY) AS supplier_count FROM   SUPPLIER s JOIN   NATION   n ON s.S_NATION"
three_table_joins,Q079,390,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT r.R_NAME   AS region FROM   SUPPLIER s JOIN   NATION   n ON s.S_NATIONKEY = n.N_NATIONKEY JOIN   REGION 
three_table_joins,Q080,391,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_NAME, n.N_NAME        AS nation, s.S_ACCTBAL FROM   SUPPLIER s JOIN   NATION   n ON s.S_NATIONKEY = n.N_NATIO"
three_table_joins,Q081,392,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation, r.R_NAME        AS region FROM   CUSTOMER c JOIN   NATION   n O"
three_table_joins,Q082,393,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATIONKEY = n.N_NATIO"
three_table_joins,Q083,394,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, c.C_ACCTBAL FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATIONKEY = n.N_NATIONKEY JOIN   RE"
three_table_joins,Q084,395,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, COUNT(c.C_CUSTKEY) AS customer_count FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATION"
three_table_joins,Q085,396,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, AVG(c.C_ACCTBAL) AS avg_balance FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATIONKEY ="
three_table_joins,Q086,397,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, SUM(c.C_ACCTBAL) AS total_balance, COUNT(c.C_CUSTKEY) AS customer_count FROM   CUSTOME"
three_table_joins,Q087,398,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_NAME, n.N_NAME        AS nation, r.R_NAME        AS region, c.C_ACCTBAL FROM   CUSTOMER c JOIN   NATION   n O"
three_table_joins,Q088,399,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, AVG(c.C_ACCTBAL) AS avg_balance FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATIONKEY ="
three_table_joins,Q089,400,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, COUNT(c.C_CUSTKEY) AS high_balance_count FROM   CUSTOMER c JOIN   NATION   n ON c.C_NA"
three_table_joins,Q090,401,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT r.R_NAME   AS region, n.N_NAME             AS nation FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATIONKE"
three_table_joins,Q091,402,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, p.P_NAME, l.L_QUANTITY FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUSTKEY "
three_table_joins,Q092,403,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, p.P_TYPE, l.L_QUANTITY FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUSTKEY "
three_table_joins,Q093,404,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, p.P_BRAND, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS   o JOIN  "
three_table_joins,Q094,405,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_NATIONKEY, p.P_TYPE, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS   o JOIN   CUSTOMER"
three_table_joins,Q095,406,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_NATIONKEY, p.P_BRAND, SUM(l.L_QUANTITY)    AS total_qty FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  ="
three_table_joins,Q096,407,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_NATIONKEY, p.P_BRAND, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS   o JOIN   CUSTOME"
three_table_joins,Q097,408,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, p.P_NAME, l.L_DISCOUNT FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUSTKEY "
three_table_joins,Q098,409,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT c.C_NATIONKEY, p.P_TYPE FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUSTKEY JOIN   LINEITE"
three_table_joins,Q099,410,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT YEAR(o.O_ORDERDATE) AS order_year, p.P_BRAND, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDER"
three_table_joins,Q100,411,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS net_revenue FROM   ORDERS   o JOIN   CUSTO"
three_table_joins,Q101,412,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, n.N_NAME        AS nation, c.C_NAME, o.O_ORDERKEY, COUNT(l.L_LINENUMBER) AS line_count"
three_table_joins,Q102,413,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS   o JOIN   CUSTOM"
three_table_joins,Q103,414,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS supplier_nation, p.P_BRAND, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDE"
three_table_joins,Q104,415,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, p.P_NAME, s.S_NAME, n.N_NAME        AS supplier_nation, l.L_EXTENDEDPRICE FROM   ORDERS   o JOIN   "
three_table_joins,Q105,416,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, p.P_NAME, l.L_EXTENDEDPRICE - ps.PS_SUPPLYCOST AS margin FROM   ORDERS   o JOIN   CUSTOME"
three_table_joins,Q106,417,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, SUM(l.L_EXTENDEDPRICE - ps.PS_SUPPLYCOST) AS total_margin FROM   ORDERS   o JOIN   CUSTOME"
three_table_joins,Q107,418,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, p.P_TYPE, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS   o JOI"
three_table_joins,Q108,419,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT cn.N_NAME       AS cust_nation, sn.N_NAME       AS supp_nation, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS re"
three_table_joins,Q109,420,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT cn.N_NAME       AS nation, COUNT(DISTINCT o.O_ORDERKEY) AS order_count, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT"
three_table_joins,Q110,421,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS   o JOIN   CUSTOM"
three_table_joins,Q111,422,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, cn.N_NAME       AS cust_nation, p.P_NAME, s.S_NAME, l.L_EXTENDEDPRICE FROM   ORDERS    o "
three_table_joins,Q112,423,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT cn.N_NAME       AS cust_nation, p.P_BRAND, s.S_NAME, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM "
three_table_joins,Q113,424,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, p.P_TYPE, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS    o JO"
three_table_joins,Q114,425,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS customer_region, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue, AVG(s.S_ACCTBAL)     "
three_table_joins,Q115,426,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT cn.N_NAME       AS cust_nation, p.P_BRAND, SUM(l.L_EXTENDEDPRICE - ps.PS_SUPPLYCOST) AS total_margin FROM   ORDER"
three_table_joins,Q116,427,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, p.P_BRAND, SUM(l.L_QUANTITY) AS total_qty FROM   ORDERS    o JOIN   CUSTOMER  c  ON o."
three_table_joins,Q117,428,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT cn.N_NAME       AS cust_nation, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS    o JOIN   "
three_table_joins,Q118,429,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, p.P_BRAND, COUNT(DISTINCT c.C_CUSTKEY) AS cust_count FROM   ORDERS    o JOIN   CUSTOME"
three_table_joins,Q119,430,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT cn.N_NAME       AS cust_nation, sn.N_NAME       AS supp_nation, AVG(o.O_TOTALPRICE) AS avg_order_value FROM   ORD"
three_table_joins,Q120,431,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME                 AS region, YEAR(o.O_ORDERDATE)      AS yr, MONTH(o.O_ORDERDATE)     AS mo, SUM(l.L_EXTEN"
three_table_joins,Q121,432,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_MKTSEGMENT, c.C_NATIONKEY, COUNT(o.O_ORDERKEY)   AS order_count, SUM(o.O_TOTALPRICE)   AS total_revenue FROM "
three_table_joins,Q122,433,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_BRAND, n.N_NAME        AS supplier_nation, MAX(l.L_EXTENDEDPRICE) AS max_price, MIN(l.L_EXTENDEDPRICE) AS min"
three_table_joins,Q123,434,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_MKTSEGMENT, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS net_revenue FROM   ORDERS   o JOIN   CUSTOMER c ON"
three_table_joins,Q124,435,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_SIZE, r.R_NAME        AS supplier_region, AVG(l.L_DISCOUNT) AS avg_discount FROM   LINEITEM l JOIN   PART    "
three_table_joins,Q125,436,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, SUM(ps.PS_AVAILQTY * ps.PS_SUPPLYCOST) AS stock_value FROM   SUPPLIER s JOIN   PARTSUP"
three_table_joins,Q126,437,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l.L_SHIPMODE, p.P_TYPE, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS  o JOIN   LINEITEM l"
three_table_joins,Q127,438,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_MKTSEGMENT, YEAR(o.O_ORDERDATE) AS order_year, COUNT(o.O_ORDERKEY)  AS order_count FROM   CUSTOMER c JOIN   O"
three_table_joins,Q128,439,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_CONTAINER, n.N_NAME        AS nation, SUM(l.L_QUANTITY) AS total_qty FROM   LINEITEM l JOIN   PART     p  ON "
three_table_joins,Q129,440,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_MKTSEGMENT, n.N_NAME        AS nation, MAX(o.O_TOTALPRICE) AS max_order FROM   CUSTOMER c JOIN   ORDERS   o O"
three_table_joins,Q130,441,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_CONTAINER, r.R_NAME        AS region, AVG(ps.PS_SUPPLYCOST) AS avg_cost FROM   PART     p JOIN   PARTSUPP ps "
three_table_joins,Q131,442,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_MKTSEGMENT, YEAR(o.O_ORDERDATE)   AS yr, MONTH(o.O_ORDERDATE)  AS mo, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOU"
three_table_joins,Q132,443,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_BRAND, YEAR(l.L_SHIPDATE)    AS ship_year, MAX(l.L_QUANTITY) - MIN(l.L_QUANTITY) AS qty_spread FROM   LINEITE"
three_table_joins,Q133,444,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_TYPE, COUNT(DISTINCT c.C_CUSTKEY) AS customer_count FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C"
three_table_joins,Q134,445,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_BRAND, r.R_NAME        AS region, SUM(ps.PS_AVAILQTY * ps.PS_SUPPLYCOST) AS stock_value FROM   PART     p JOI"
three_table_joins,Q135,446,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, o.O_ORDERSTATUS  AS status, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FRO"
three_table_joins,Q136,447,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, SUM(o.O_TOTALPRICE)   AS total_revenue FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUST"
three_table_joins,Q137,448,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, COUNT(ps.PS_PARTKEY) AS part_count FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY   ="
three_table_joins,Q138,449,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_BRAND, AVG(l.L_EXTENDEDPRICE) AS avg_line_revenue FROM   LINEITEM l JOIN   PART     p  ON l.L_PARTKEY  = p.P_"
three_table_joins,Q139,450,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, COUNT(c.C_CUSTKEY) AS customer_count FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATION"
three_table_joins,Q140,451,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_TYPE, COUNT(l.L_LINENUMBER) AS line_count FROM   LINEITEM l JOIN   PART     p ON l.L_PARTKEY  = p.P_PARTKEY J"
three_table_joins,Q141,452,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_MKTSEGMENT, n.N_NAME        AS nation, AVG(c.C_ACCTBAL) AS avg_balance FROM   CUSTOMER c JOIN   NATION   n ON"
three_table_joins,Q142,453,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, SUM(ps.PS_AVAILQTY) AS total_stock FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY"
three_table_joins,Q143,454,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_CONTAINER, AVG(ps.PS_SUPPLYCOST) AS avg_cost, COUNT(DISTINCT p.P_PARTKEY) AS part_count FROM   PART     p JOI"
three_table_joins,Q144,455,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l.L_SHIPMODE, AVG(l.L_QUANTITY)    AS avg_qty, COUNT(l.L_LINENUMBER) AS line_count FROM   LINEITEM l JOIN   ORDER"
three_table_joins,Q145,456,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, COUNT(c.C_CUSTKEY) AS customer_count FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATION"
three_table_joins,Q146,457,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation, r.R_NAME        AS region, o.O_TOTALPRICE FROM   ORDERS   o JO"
three_table_joins,Q147,458,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_NAME, p.P_NAME, ps.PS_AVAILQTY * ps.PS_SUPPLYCOST AS stock_value FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_"
